destruction,15
destructive,3
detached,4
detachment,3
detail,5
detailed,8
details,22
detain,10
detained,3
detaining,2
detect,2
detected,9
detecting,2
detention,3
deter,4
determination,14
determined,36
detest,4
detestable,3
detested,3
deuce,7
develop,3
developed,9
developing,4
development,10
deviated,3
devil,42
devise,3
devised,2
devoid,4
devote,6
devoted,37
devotedly,3
devotion,27
devour,5
devoured,12
devouring,7
dews,3
di,18
diable,9
dial,3
dialect,4
diametrically,2
diamond,66
diamonds,29
diana,3
diavolaccio,7
diavolo,2
dick,12
dictate,5
dictated,6
dictating,3
dictionary,9
did,1016
didn,21
dieâ,5
die,164
died,103
dies,5
dieu,6
difference,30
different,90
differently,5
difficult,42
difficulties,13
difficulty,36
diffused,3
dig,14
digested,3
digger,4
diggers,6
digging,11
dignified,13
dignities,2
dignity,21
dilate,4
dilated,6
dilemma,4
diligence,3
dim,23
dimensions,3
diminish,4
diminished,3
din,3
dinah,6
dine,25
dined,10
dines,4
dining,16
dinned,2
dinner,61
dinners,5
diplomacy,5
diplomat,2
diplomatist,9
dipped,4
dipping,3
direct,22
directed,35
directing,8
direction,46
directions,14
directly,49
director,2
dirt,5
dirty,4
disadvantage,2
disagreeable,16
disappear,18
disappearance,9
disappeared,123
disappearing,9
disappears,4
disappointed,6
disappointment,7
disapprobation,2
disapproval,3
disapprove,3
discern,4
discerned,3
discernible,5
discharge,7
discharged,3
discipline,7
disclosed,6
disclosure,8
discomfiture,4
discomfort,4
discomposed,2
disconcerted,3
discount,2
discouraged,3
discourse,4
discover,34
discoveredâ,2
discovered,78
discovering,8
discovery,18
discreet,3
discretion,5
discuss,6
discussed,3
discussing,5
discussion,10
disdain,7
disdained,3
disdainful,7
disdainfully,5
disease,5
disembarked,2
disfigured,3
disgrace,10
disguise,10
disguised,11
disguises,3
disgust,5
dish,8
dishes,12
dishevelled,5
dishonor,10
dishonored,9
disinherit,4
disinherited,5
disinherits,3
disinterested,3
disinterestedness,3
disinterred,4
dislike,14
disliked,10
dislikes,2
dismal,3
dismissal,2
dismissed,5
dismounting,2
disobeyed,3
disorder,8
disordered,4
dispel,4
dispelled,4
dispelling,3
dispense,5
dispersed,6
display,17
displayed,26
displaying,3
displease,6
displeased,13
displeasing,2
displeasure,6
disposal,14
dispose,13
disposed,20
disposes,3
disposing,2
disposition,14
dispute,11
disquietude,5
dissertation,3
dissimulation,3
distance,90
distances,5
distant,21
distasteful,3
distinct,10
distinction,8
distinctions,3
distinctly,21
distinguish,21
distinguishable,3
distinguished,12
distorted,8
distract,6
distracted,5
distraction,4
distress,6
distressing,3
distribute,2
distributed,4
district,5
distrust,9
disturb,24
disturbance,4
disturbed,31
ditch,3
divan,9
divans,3
dived,4
diver,2
diversion,3
diverted,6
divest,2
divide,5
divided,17
dividing,3
divine,10
divined,5
division,5
dizzy,3
doâ,5
do,1797
docile,2
dock,2
doctorâ,4
doctor,153
doctors,8
document,8
documents,21
dodged,2
dodging,4
dodo,7
does,234
doesn,3
dog,215
dogs,229
doing,84
doings,4
domain,3
dome,3
domestic,16
domesticated,5
domestics,5
dominant,3
domineering,2
domino,3
don,126
done,238
donned,3
doom,2
doomed,7
doorâ,5
door,600
doors,36
doorway,8
dormice,5
dormouse,7
dose,14
double,54
doubled,10
doubling,3
doubt,136
doubted,11
doubtful,11
doubting,4
doubtless,97
doubts,10
down,552
downfall,3
downright,3
downstairs,18
downward,5
downy,3
dowry,9
doze,3
dozed,7
dozen,30
draft,9
drag,13
dragged,37
dragging,13
draggled,3
dragons,2
dragoon,2
drained,2
drake,3
drama,6
dramatic,3
drank,20
drapery,7
draught,16
draw,39
drawer,16
drawers,9
drawing,105
drawings,3
drawn,46
draws,3
dread,17
dreaded,10
dreadful,49
dreadfully,12
dreading,2
dream,65
dreamed,15
dreaming,4
dreams,21
dregs,4
dress,52
dressed,68
dresses,3
dressing,29
drew,147
dried,15
drifted,2
drink,45
drinking,12
dripping,4
drive,40
driven,30
driver,11
drives,4
driving,8
droll,3
drooped,2
drooping,3
drop,25
dropped,38
dropping,3
drops,34
drove,36
drown,5
drowned,5
drowning,2
drowsiness,2
drug,3
druggist,2
drunk,13
drunkard,2
drunken,5
dry,27
du,40
duc,7
duchess,24
duck,4
due,33
duel,21
duelling,5
duels,8
duet,2
dug,18
duke,37
dull,33
duly,13
dumb,15
dungeon,52
dungeons,7
dupe,2
duprez,3
during,214
durst,3
dust,17
dusty,5
duties,13
duty,58
dwell,6
dweller,3
dwellers,2
dwelling,15
dwelt,7
dwindled,2
dyed,3
dying,64
eâ,3
e,181
each,259
eager,28
eagerly,46
eagerness,14
eagle,7
eagles,6
ear,59
earlier,4
earliest,5
early,35
earn,3
earned,8
earnest,12
earnestly,16
earnestness,7
ears,69
earthâ,2
earth,107
earthen,2
ease,33
easier,11
easily,69
east,25
eastern,13
easy,76
eat,76
eaten,41
eating,27
eats,3
ebbed,3
ebullition,3
eccentric,11
eccentricity,3
echo,4
economical,3
economy,5
ecstasy,3
ed,7
edge,23
edges,2
edifice,3
editor,5
edmondâ,3
edmond,315
educated,5
education,15
edward,62
eels,2
effaced,5
effect,86
effected,5
effective,3
effects,14
effectually,15
efficacious,3
efficacy,3
effort,60
effortless,3
efforts,23
eggs,6
egotism,3
egotist,2
egotistical,6
egress,3
egyptian,3
eh,26
eight,82
eighteen,12
eighth,3
eighty,13
either,124
ejaculated,4
el,7
elaborate,4
elapsed,21
elated,3
elba,43
elbow,15
elbows,4
elder,23
elect,6
elected,3
electric,11
elegance,8
elegant,18
elegantly,5
element,6
elements,4
elevated,9
elevates,2
elevating,2
elevation,6
eleven,27
elicited,3
elixir,5
eloquence,8
eloquent,9
else,82
elsewhere,9
eluding,5
em,14
emanate,3
embarked,6
embarrassed,9
embarrassing,4
embarrassment,5
embers,2
embrace,16
embraced,12
embracing,5
embroidered,17
embroidery,4
emerald,10
emeralds,4
emerged,5
emetic,5
eminence,4
eminently,3
emissary,3
emitting,3
emmanuel,86
emotion,72
emotions,14
emperor,61
emphasis,4
empire,10
employ,4
employed,31
employer,8
employment,7
emptied,12
empty,45
emptying,3
en,6
enable,11
enabled,22
enables,6
enabling,2
enchanted,9
enchanter,3
enchantment,3
encircled,12
enclosed,6
enclosure,11
encounter,6
encountered,28
encounters,5
encourage,5
encouraged,8
encouragement,3
end,243
endearments,2
endeavor,30
endeavored,27
endeavoring,28
endeavors,3
ended,17
ending,9
endless,6
endowed,6
ends,11
endurance,4
endure,29
endured,8
enduring,3
enemies,42
enemy,63
energetic,12
energetically,4
energy,17
enfer,2
enforce,3
enforced,3
engage,7
engaged,43
engagement,28
engagements,4
enghien,2
england,12
english,42
englishman,71
engraved,7
engrossed,4
enjoy,22
enjoyed,19
enjoying,8
enjoyment,6
enjoyments,4
enlarging,2
enlighten,4
enmity,7
ennui,4
enormous,26
enormously,3
enoughâ,3
enough,163
enraged,4
enraptured,3
enrich,3
enrolled,2
enter,69
entered,264
entering,36
enterprise,4
enterprises,4
enters,4
entertain,17
entertained,20
entertainer,3
entertaining,3
entertainment,5
entertains,3
enthusiasm,10
enthusiastic,14
entire,26
entirely,71
entrails,3
entrance,66
entreat,31
entreated,6
entreaties,7
entreating,3
entreaty,6
entries,4
entry,7
enveloped,7
envious,6
environment,9
environs,3
envoy,7
envy,6
epaulets,4
epirus,8
epitaph,4
equal,34
equality,6
equalled,4
equally,26
equals,3
equator,2
equipage,6
equipages,2
equitable,2
ere,32
erect,15
erected,2
errand,7
error,20
erstwhile,2
es,50
escape,113
escaped,67
escapes,4
escaping,9
escort,8
escorted,5
eskeles,2
especial,5
especially,52
essayed,6
essed,2
essential,4
est,3
establish,5
established,13
establishing,2
establishment,12
estate,8
esteem,10
esteemed,5
esteems,3
estimable,3
estimated,5
estimation,2
et,2
etc,3
eternal,13
eternally,4
eternity,6
ether,3
etiquette,7
eugã,137
europe,14
european,5
eve,6
even,414
evening,188
evenings,2
event,40
events,50
ever,251
every,349
everybody,31
everyone,94
everythingâ,2
everything,151
everywhere,33
evidence,22
evident,54
evidently,49
evil,40
evince,4
evinced,7
ex,3
exact,17
exacted,3
exacting,3
exactitude,6
exactly,53
exaggerate,5
exaggerated,3
exaggeration,3
exalted,4
examination,19
examine,21
examined,42
examining,18
example,34
excavation,6
exceeding,3
exceedingly,10
exceeds,3
excellencies,12
excellency,215
excellent,58
except,36
excepting,16
exception,32
exceptional,2
excess,5
excessive,9
exchange,21
exchanged,23
exchanging,3
excise,2
excite,19
excited,42
excitement,35
exciting,7
exclaim,4
exclaimed,216
exclaiming,7
exclamation,31
exclamations,4
excluded,2
exclusion,3
excursion,6
excuse,82
excused,5
excuses,8
execrable,2
execute,6
executed,24
execution,34
executioner,17
executioners,5
executions,3
exemplary,2
exempt,3
exercise,14
exercised,10
exercises,4
exerted,6
exertion,7
exertions,3
exhaust,4
exhausted,28
exhibit,3
exhibited,7
exhibition,5
exile,6
exist,25
existed,20
existence,56
exists,9
exits,2
expanded,6
expanse,2
expatiating,3
expect,45
expectant,3
expectation,11
expectations,4
expected,94
expecting,24
expects,3
expedition,9
expeditious,3
expend,5
expended,3
expense,8
expenses,6
experience,41
experienced,51
experiences,6
experiment,3
experiments,4
expert,4
expiration,8
expired,12
expiring,4
explain,37
explained,17
explaining,5
explains,6
explanation,36
explanations,5
explosion,8
expose,6
exposed,16
exposing,7
express,24
expressed,35
expresses,3
expressing,16
expression,156
expressions,4
expressive,14
expressly,11
expulsion,3
exquisite,11
exquisitely,5
extend,3
extended,64
extending,26
extensive,3
extent,16
exterior,7
exterminating,3
extinct,7
extinguish,4
extinguished,10
extra,2
extract,5
extracted,3
extraordinary,45
extravagant,4
extreme,30
extremely,15
extremities,2
extremity,13
extricate,5
extricated,5
eye,209
eyeballs,2
eyebrows,10
eyed,11
eyelashes,3
eyelids,9
eyes,605
fã,11
fable,4
fabulous,5
face,237
faced,12
faces,18
facility,7
facing,6
fact,106
factitious,2
factor,3
facts,10
faculties,11
faculty,4
fade,4
faded,12
fail,24
failed,32
failing,7
fails,6
failure,10
fain,5
faint,38
fainted,17
faintest,5
fainting,9
faintly,5
fair,61
fairer,2
fairly,13
fairy,6
faith,21
faithful,36
faithfully,8
faithfulness,3
fall,95
fallen,55
falling,33
falls,8
false,42
faltered,4
faltering,3
familiar,23
familiarity,5
familiarly,2
families,16
familyâ,3
family,140
famine,18
famished,3
famous,37
fan,18
fancied,47
fancies,13
fanciful,6
fancy,41
fang,602
fangs,39
fantastic,12
far,136
fare,9
farewell,24
faria,112
farm,7
faro,6
farther,29
farthest,5
fascinated,9
fascination,6
fashion,29
fashionable,15
fashionably,2
fashioned,3
fast,27
fasten,3
fastened,27
faster,16
fastidious,5
fasting,3
fat,13
fatal,25
fatality,11
fate,44
fated,5
fatherâ,8
father,703
fathers,12
fathoms,4
fatigue,22
fatigued,9
fatty,5
faubourg,27
fault,50
faults,8
favor,48
favorable,23
favorably,4
favored,9
favorite,24
favour,3
favoured,3
favourite,3
fealty,5
fear,209
feared,50
fearful,35
fearfully,8
fearing,18
fears,23
feast,17
feat,3
feathers,6
feature,4
features,59
february,20
fed,12
feeble,18
feebly,4
feed,6
feedin,5
feel,117
feelin,2
feeling,102
feelings,49
feels,12
feet,206
feigned,11
feigning,3
felice,13
felicity,4
fell,178
fellow,127
fellows,16
felon,3
felt,236
female,7
females,2
feminine,5
fence,6
fences,2
fencing,3
fernandâ,4
fernand,195
ferocious,27
ferociously,4
ferocity,9
ferrajo,11
ferrets,2
fervent,6
fervently,4
fervor,4
festival,7
festivals,2
festivity,3
fetch,33
fetched,10
feud,3
feudal,2
fever,22
feverish,24
few,194
fewer,3
fibre,5
fictitious,4
fidelity,5
field,19
fields,7
fiend,3
fierce,15
fiercely,10
fierceness,7
fiery,13
fifteen,42
fifth,20
fifty,93
fig,3
fight,85
fighting,31
fights,12
figure,38
figured,3
figures,13
file,9
filial,9
fill,14
filled,85
filling,8
final,21
finally,25
finance,3
financial,4
find,263
finding,34
finds,10
fine,91
finely,3
finesse,2
finest,7
finger,39
fingers,38
finish,19
finished,50
finishing,10
fire,129
firearms,3
fired,12
firelight,8
fireplace,5
fires,15
firewood,3
fireworks,3
firing,4
firm,40
firma,3
firmament,4
firman,2
firmer,4
firmly,12
firmness,10
first,668
fish,45
fisherman,11
fishermen,8
fishing,12
fist,9
fit,32
fitted,11
fitting,5
five,272
fix,11
fixed,108
fixedly,5
fixing,17
flag,7
flame,26
flames,7
flaming,8
flash,25
flashed,12
flashing,3
flask,4
flat,8
flattened,6
flatter,4
flattered,10
flattering,7
flavor,9
fled,32
flee,3
fleece,3
fleeing,5
fleeting,3
flesh,37
flew,21
flexible,3
flickered,4
flickering,8
flickerings,2
flies,2
flight,31
flights,2
flinging,6
flitting,2
floated,6
floating,9
flock,9
flocks,4
flood,7
floor,90
flooring,6
floral,2
florence,19
florentin,7
flour,2
flourished,5
flow,6
flowed,9
flower,15
flowers,44
flowing,6
flung,21
flush,5
flushed,5
fluttered,6
fluttering,4
fly,21
flying,18
foam,8
foaming,4
focus,2
foe,8
foi,33
fold,7
folded,21
folding,3
folds,5
foliage,10
follies,5
follow,82
followed,194
followers,5
following,76
follows,14
folly,22
fond,24
fondly,4
fondness,3
fontaine,10
fontainebleau,4
food,51
fool,27
foolish,14
fools,5
foot,102
footed,3
footing,11
footman,19
footmen,4
footprints,2
footstep,6
footsteps,27
for,3848
forbade,4
forbear,3
forbid,5
forbidden,12
forbidding,4
force,42
forced,48
forces,9
forcibly,6
forcing,3
fore,10
forebodings,3
forego,4
forehead,60
foreign,5
foreigner,7
forerunner,2
foreseeing,3
foreseen,4
foresight,4
forest,32
forests,2
forever,29
forewarned,4
forget,77
forgetful,3
forgetfulness,7
forgets,2
forgetting,7
forgive,33
forgiven,6
forgiveness,5
forgot,35
forgotten,91
fork,11
forks,3
forlorn,3
form,69
formal,8
formalitiesâ,2
formalities,9
formality,6
formally,2
formation,6
formed,87
former,40
formerly,22
formidable,14
forming,12
forms,22
forsake,3
forsaken,4
forsook,4
forsooth,4
fort,27
forth,67
fortified,3
fortitude,3
fortnight,22
fortress,12
fortunate,27
fortunately,24
fortuneâ,8
fortune,212
fortunes,14
forty,36
forward,76
forwarded,3
forwards,7
foster,3
fought,34
foul,5
foundâ,3
found,344
foundation,8
founded,5
foundling,3
fountain,3
four,217
fourteen,21
fourth,22
fowl,27
fowling,3
fowls,8
frã,3
fraction,2
fragile,3
fragment,6
fragments,15
fragrant,4
frail,5
frame,25
frames,5
framework,4
franã,2
franc,4
franceâ,2
france,129
francisco,4
francsâ,3
francs,322
frank,4
frankly,7
frantic,8
franz,569
fraught,5
freeâ,2
free,101
freed,5
freedom,21
freely,15
freezing,4
freight,3
french,127
frenchman,28
frenzy,5
frequent,4
frequenting,2
frequently,39
fresh,73
friar,2
friendâ,4
friend,350
friendliness,2
friendly,16
friends,151
friendship,33
friendships,3
fright,23
frighten,10
frightened,22
frightens,3
frightful,41
frightfully,3
frivolous,4
fro,12
frock,8
frog,8
from,2068
front,50
frontier,8
frosinone,4
frost,9
frown,3
frowned,5
frowning,7
froze,4
frozen,20
fruit,15
fruitless,3
fruits,10
frustrated,4
fugitive,6
fugitives,2
fulfil,18
fulfilled,9
fulfilling,7
full,160
fullest,5
fully,39
fun,5
fund,6
funds,14
funeral,18
funerals,2
fur,15
furious,15
furiously,6
furled,2
furnish,15
furnished,22
furnishing,4
furnishings,5
furniture,23
furrowed,3
furrows,3
further,48
furthermore,9
fury,12
fusaro,3
futile,5
futility,2
future,65
gâ,18
gã,13
gabrielle,2
gaetano,40
gain,33
gained,41
gaining,9
gains,4
gait,4
gale,2
gallant,7
gallantry,3
gallery,22
galley,10
galleys,8
gallop,7
galloped,6
galloping,3
galop,5
game,31
gamester,2
gand,3
gang,12
ganges,4
garb,10
gard,7
garden,141
gardener,11
gardeners,4
gardens,5
garlic,3
garments,7
garrison,7
gaspard,12
gate,58
gates,19
gateway,5
gather,4
gathered,14
gathering,9
gaumard,5
gaunt,3
gave,242
gay,10
gayest,3
gayety,7
gayly,7
gaze,36
gazed,48
gazing,21
gems,6
gendarme,29
gendarmes,29
genealogical,3
general,151
generally,50
generation,9
generations,7
generosity,9
generous,19
generously,4
genial,3
genii,3
genius,10
genoa,7
genoese,12
gentle,19
gentleman,81
gentlemanly,6
gentlemen,85
gentleness,7
gentler,3
gently,31
genuine,4
germain,16
german,6
germans,3
gesture,29
gestures,5
get,182
gets,7
gettin,4
getting,38
ghastly,6
ghost,7
ghosts,3
giacomo,4
giant,5
giants,3
giddy,4
gift,14
gifted,3
gifts,4
gigantic,14
gilded,16
gilt,7
giovanni,8
girdle,6
girl,201
girls,14
girondin,7
give,366
given,184
gives,29
giving,68
glad,34
glade,4
gladiator,3
gladly,9
glance,82
glanced,34
glances,17
glancing,14
glare,6
glared,6
glaring,4
glass,146
glasses,5
gleam,6
gleamed,3
gleaming,11
glide,3
glided,13
gliding,10
glimmer,2
glimpses,4
glistened,8
glistening,4
glittered,5
glittering,7
globe,7
gloom,9
gloomy,73
glorious,7
glory,5
glove,6
gloves,28
glow,3
glowing,5
gnaw,4
gnawed,5
gnawing,6
gne,6
goâ,5
go,511
goal,4
goat,11
goats,7
god,302
goddesses,3
godhead,3
godlike,2
gods,105
goes,21
goin,14
going,269
gold,108
golden,29
goneâ,3
gone,141
gong,7
goodâ,6
good,468
goodness,18
goods,9
gorged,2
gorgeous,2
gosh,4
got,128
gourd,3
government,46
governments,3
governor,64
gown,8
grã,2
gracchi,3
grace,12
graceful,16
gracefully,11
graces,7
gracious,13
graciously,5
grade,2
gradually,31
grafting,2
grain,8
grand,36
grandchild,5
grandchildren,3
granddaughter,14
grandfather,71
grandmamma,6
grandmother,25
grandpapa,35
grandson,3
granite,12
grant,19
granted,13
grants,3
grape,3
grapes,10
grasp,17
grasped,17
grasping,4
grass,15
grated,6
grateful,23
gratefully,4
gratification,2
gratified,5
gratify,6
gratifying,4
grating,15
gratings,2
gratitude,41
grave,44
gravel,11
gravely,18
graves,4
gravity,7
gray,20
grays,5
graze,2
great,362
greatcoat,5
greater,58
greatest,54
greatly,27
grecian,6
greece,12
greedy,3
greek,51
greeks,4
green,23
greenish,4
greeted,9
greeting,3
grenoble,5
grew,48
grey,149
grief,100
griefs,6
grieve,4
grieved,6
grieves,4
grievous,2
grim,3
grip,28
gripped,4
gripping,3
grizzled,3
groan,23
groaned,11
groaning,5
groans,8
groom,22
grooms,3
gross,2
grotesque,3
grotto,40
grottos,8
ground,131
grounds,7
group,14
groups,7
grow,24
growing,38
growl,33
growled,23
growling,21
grown,42
grows,4
growth,17
grub,3
grumbling,2
grunt,6
grunted,8
guaranty,2
guard,32
guarded,12
guardian,9
guardians,5
guardianship,3
guarding,3
guards,11
gue,4
guess,26
guessed,39
guest,26
guests,43
guide,33
guided,11
guides,12
guido,2
guillotine,8
guillotined,3
guilt,13
guilty,56
gulf,11
gull,3
gun,26
guns,9
gush,2
gusts,2
gut,4
guzerat,3
guzla,4
gypsies,4
hã,38
h,3
ha,21
habit,18
habitation,7
habits,11
habitual,5
habituate,5
habituated,3
hackney,5
had,4472
hadn,3
haggard,9
hail,4
hailed,5
hair,140
haitian,4
haitians,3
half,321
halfway,3
hall,43
hallo,6
hallucination,2
halted,8
hamlet,3
hammer,5
hammock,2
hand,639
handed,16
handful,9
handfuls,5
handkerchief,32
handle,19
handled,5
handles,5
hands,322
handsome,30
handsomer,3
handwriting,2
handy,3
hang,5
hanging,14
hangings,4
happen,40
happened,107
happening,11
happens,13
happier,3
happiest,3
happily,16
happiness,100
happy,136
harassed,3
harbor,22
harbors,2
hard,40
hardened,3
harder,6
hardly,25
hardy,3
hare,9
harem,3
hark,3
harlay,3
harlequin,4
harlequins,2
harm,18
harmless,2
harmonizing,2
harmony,6
harness,13
harnessed,9
harnesses,2
harsh,14
harshly,3
has,1048
hashish,14
hast,6
haste,25
hasten,22
hastened,51
hastening,8
hastens,2
hastily,61
hasty,12
hat,51
hatchet,5
hate,32
hated,23
hateful,8
hates,5
hatred,41
hatter,11
haughty,10
haul,4
haunches,10
haunted,6
haunts,2
havana,3
have,3399
haven,5
having,326
hawk,12
hay,3
haydã,129
he,9210
head,426
headed,6
headlong,3
heads,25
health,31
heap,6
heaped,5
heaping,2
heaps,2
hear,143
heardâ,3
heard,387
hearing,40
hears,6
heart,291
hearted,8
hearth,4
heartless,3
hearts,29
hearty,5
heat,26
heated,8
heathen,2
heaved,4
heaven,137
heavenly,3
heavens,36
heavier,3
heavily,23
heaving,7
heavy,49
hedge,5
hedgehog,3
hedges,3
heed,4
heel,2
heeled,2
heels,16
height,26
heightened,4
heights,3
heir,18
heiress,5
heirs,5
held,149
helder,13
heliotropes,3
hell,16
hello,5
helm,13
help,100
helped,11
helpless,16
helplessness,4
hem,5
hemmed,2
hen,3
hence,6
henceforth,6
henry,99
hens,4
herâ,5
her,2384
heraldry,3
herbault,5
herbs,5
hercules,3
herdsman,4
hereâ,13
here,549
hereafter,5
hereditary,3
heredity,2
heritage,7
hermine,13
hero,11
heroes,5
heroic,7
hers,15
herself,137
hesitate,9
hesitated,32
hesitating,5
hesitation,22
hid,17
hidden,43
hide,11
hideous,9
hiding,13
high,86
higher,13
highest,13
highly,14
highness,7
hilarity,3
hill,11
hills,4
hilt,3
himâ,17
him,3494
himselfâ,5
himself,811
hind,16
hinder,2
hindu,2
hingesâ,2
hinges,12
hint,7
hip,2
hire,3
hired,8
his,7509
history,60
hit,8
hither,15
hitherto,23
hoarse,23
hobbema,2
hoisted,3
hold,87
holders,3
holding,50
holds,8
hole,33
holes,5
holidays,3
holiness,8
hollow,18
hollowed,6
holy,23
homage,3
homeâ,2
home,98
homer,4
honest,30
honestly,5
honorã,15
honor,192
honorable,23
honorably,3
honored,10
honors,8
hoofs,3
hookah,3
hopeâ,2
hope,180
hoped,34
hopeless,9
hopelessly,2
hopes,45
hoping,13
horace,5
horizon,21
horizons,5
horns,3
horrible,34
horribly,5
horrid,5
horror,22
horrors,3
horse,83
horseback,15
horses,130
horticulture,2
hospital,5
hospitality,15
hospitals,3
host,53
hostess,3
hostile,17
hostility,5
hot,12
hotel,46
hottest,2
hound,6
hounds,3
hour,245
hours,125
houseâ,3
house,544
household,12
housekeeper,3
housemaid,3
houses,21
hovering,5
how,568
however,185
howl,6
howled,3
howling,12
hue,13
hues,5
huge,16
hum,4
human,76
humanity,13
humble,17
humbly,3
humiliating,3
humiliation,4
humility,6
humor,11
hundred,191
hundreds,2
hundredth,4
hung,56
hunger,47
hungry,38
hunt,10
hunted,13
hunter,3
hunters,3
hunting,22
hurl,3
hurled,4
hurling,4
hurried,17
hurriedly,8
hurry,24
hurrying,7
hurt,62
hurting,3
hurts,6
husband,106
husbands,6
hush,23
hut,5
hypocrite,3
hypocritical,3
iâ,12
i,8728
ice,13
ices,3
icy,7
ideaâ,4
idea,160
ideal,2
ideas,58
identity,6
idiot,3
idle,7
idlers,7
if,1435
ignoble,4
ignorance,12
ignorant,37
ignore,3
ignored,9
ii,3
iii,4
il,4
ill,91
illness,11
illuminated,9
illumined,13
illusion,3
illusions,4
illustrious,20
image,5
imagination,28
imagine,37
imagined,14
imagining,5
imitate,4
imitated,2
imitating,2
immaterial,4
immeasurable,3
immediate,10
immediately,128
immense,29
immensely,4
imminent,3
immobility,4
immovable,6
impact,3
imparted,3
impartial,4
impassable,3
impatience,20
impatient,9
impatiently,19
impelled,9
impending,7
impenetrable,4
imperative,6
imperceptible,13
imperceptibly,7
imperfect,3
imperfectly,3
imperial,9
imperious,5
impertinence,7
impertinent,8
imperturbable,5
implacable,13
implicit,4
implicitly,2
implied,5
implore,4
implored,2
imploring,2
imply,6
importance,28
important,53
impose,6
imposed,7
imposing,4
impossibility,7
impossible,139
impostor,3
impregnable,3
impregnated,3
impress,3
impressed,15
impression,31
impressions,7
imprinted,3
imprisoned,11
imprisonment,10
improbable,3
improved,3
improvements,2
improving,3
imprudence,4
imprudent,5
impulse,20
impulses,7
impulsion,2
impunity,5
inâ,2
in,7936
inability,4
inaction,3
inanimate,6
inarticulate,5
inasmuch,6
inaudible,2
inauspicious,3
incalculable,2
incapable,5
incessant,2
incessantly,7
inch,5
inches,19
incident,6
incited,4
inclination,12
incline,2
inclined,15
included,7
including,3
incognito,5
incoherent,4
income,20
incommunicable,3
incomplete,2
incomprehensible,13
inconceivable,4
inconstant,3
inconvenience,9
incorrigible,3
increase,18
increased,45
increasing,18
incredible,8
incredulity,6
incredulous,7
incredulously,3
incur,4
incurred,5
incurring,3
indebted,8
indecision,3
indeed,292
indefatigable,4
indefinable,3
indelible,3
independence,8
independent,9
indescribable,20
india,9
indian,18
indians,13
indicate,8
indicated,25
indicates,5
indicating,3
indication,7
indictment,3
indifference,29
indifferent,12
indignant,3
indignantly,4
indignation,10
indigo,3
indiscreet,6
indiscretion,9
indispensable,3
indisposed,2
indisposition,3
indistinct,3
individual,10
individuals,4
indomitable,7
induce,14
induced,10
induces,3
indulge,9
indulgence,9
indulgent,4
industrious,5
industry,5
ineffable,5
inequalities,5
inert,3
inevitable,5
inevitably,3
inexorable,5
inexpressible,3
infallible,5
infamous,12
infamy,6
infancy,5
infant,12
infected,3
inferior,5
infernal,3
inferno,3
infidelity,3
infidels,2
infinite,12
infinitely,5
infirmeries,2
inflexible,11
inflict,5
inflicted,2
inflicting,4
influence,44
influenced,6
influential,3
inform,26
information,46
informed,51
informing,3
infringed,2
ingenious,10
ingots,4
ingratiating,3
inhabitant,6
inhabitants,10
inhabited,18
inhale,2
inhaled,4
inherit,7
inheritance,8
inherited,9
inherits,4
injunction,3
injure,7
injured,4
injury,5
injustice,5
ink,26
inlaid,5
inmates,4
inmost,4
inn,15
inner,9
innkeeper,24
innocence,17
innocent,26
innumerable,3
inoffensive,6
inquire,36
inquired,142
inquiries,28
inquiring,13
inquiringly,7
inquiry,20
insane,3
insanity,5
inscribed,10
inscrutable,3
insect,5
insects,4
insensibility,3
insensible,6
insert,3
inserted,11
inside,38
insignia,2
insignificant,5
insinuate,4
insinuations,2
insist,12
insisted,11
insistent,8
insolent,5
inspect,2
inspected,3
inspection,3
inspector,61
inspire,8
inspired,14
inspires,3
inspiring,3
install,2
installed,4
instance,35
instant,110
instantaneously,3
instantly,52
instead,151
instinct,46
instinctive,14
instinctively,16
instincts,5
institutions,3
instruct,2
instructed,2
instructions,15
instructor,2
instrument,12
instruments,4
insufficient,5
insult,14
insulted,8
insulting,4
insults,3
insure,6
intangible,2
intellect,3
intellectual,3
intelligence,34
intelligent,21
intelligible,2
intend,37
intended,66
intending,9
intends,5
intense,19
intensely,3
intensified,3
intensity,5
intent,9
intention,38
intentions,24
intently,11
intercourse,8
interest,88
interested,24
interesting,28
interests,20
interfere,14
interfered,3
interference,3
interfering,2
interior,14
interlocutor,2
interminable,3
internal,5
interpose,2
interposed,19
interpreted,5
interpreter,5
interred,4
interrogate,10
interrogated,6
interrogator,2
interrupted,44
interrupting,5
interruption,5
interstices,4
interval,6
intervals,10
intervening,2
intervention,5
interview,21
intestines,3
intimacy,8
intimate,18
intimated,3
intimation,3
intimidating,4
into,928
intonation,5
intoxicated,7
intoxication,3
intrepid,5
intrigues,6
introduce,20
introduced,26
introducing,10
introduction,23
intruder,8
intrusion,3
intrust,4
intrusted,4
inured,3
invalid,19
invalides,3
invariably,8
invent,6
invented,9
invention,3
inventory,3
invested,3
investigate,5
investigation,7
invigorated,2
invincible,3
invisible,15
invitation,22
invitations,4
invite,15
invited,31
invites,3
inviting,7
involuntarily,19
involuntary,8
involves,2
inward,5
iron,66
ironical,7
irons,4
irony,6
irregular,5
irreproachable,6
irresistible,12
irrevocably,3
irritability,2
irritated,8
isâ,8
is,4257
island,115
islands,9
isle,2
islet,2
isn,4
